Account_ID,Customer_ID,Customer_Name,Gender,Age,Email,Phone,City,Country,Account_Type,Account_Status,Transaction_ID,Transaction_Date,Transaction_Type,Amount,Currency,Description,Branch_Name,Manager_Name,Loan_ID,Loan_Amount,Interest_Rate,Tenure_Years,Investment_Type,ROI,Investment_Value,Card_Type,Late_Fee,Penalty,Tax_Amount,Total_Amount,Payment_Mode,Remarks
A7856,C35559,michael Brown,Female,29,john@example.com,+917928972835,,UK,Savings,Banned,T275069,2025-04-18,Loan Payment,408079.2892759526,GBP,Transfer,City Center,Ms. Sharma,L1264,7328002.964717242,10.396971405826182,17.0,Stock,26.401455438543483,240961.32432809588,Visa,2556.7453887040365,8377.034709768433,674.258284326732,735832.3882785506,UPI,Delayed
A5381,C26125,Jane Smith,,59,jane@,+917820337380,Delhi,USA,Savngs,,T777497,2025-05-09,Deposit,648244.356530811,GBP,Bill Payment,Main,Mrs. Patel,,1152077.4973670566,23.014515809890234,7.0,FD,4.014628076338792,460288.0228795955,Visa,12.068772004882323,7635.656873920876,1925.1073861827483,927782.0849247195,Debet,Delayed
A4394,C26895,Fatima Noor,Male,79,,+916879708096,,India,Business,,T629231,2022-07-27,Withdrawal,659189.6290456743,EUR,Transfer,Suburban,Ms. Sharma,,7413377.257382532,13.99029822340537,26.0,,22.027845615815824,928122.9860481006,RuPay,4232.0204220981705,2533.2447186290096,331.2403374851247,1101938.8580301055,Online,
A5594,C14994,,Other,85,fatima@gmail.com,+918223917237,mumbai,USA,Savngs,Active,T712777,2021-04-13,Deposit,604528.5333602336,GBP,Bill Payment,Suburban,Mr. Lee,L5751,2904282.00209408,20.150716456484314,25.0,Mutual Fund,14.693079065044406,738048.1034636453,Amex,1580.011842734958,5633.110601519623,6048.856082288205,1182839.15389943,Credt,
A7204,C80540,michael Brown,Male,23,fatima@gmail.com,+919757769970,Bangalore,USA,Savngs,Active,T972523,2022-01-14,Loan Payment,911024.5984092221,INR,Transfer,,Mr. Rao,,393904.89725970005,10.027401888859877,9.0,Bond,4.5731369578624355,975005.4951058528,Amex,12.068772004882323,9312.375579434192,2433.813502947666,1491466.7198181844,Debit,Delayed
A6864,C12566,,Male,15,ravi@gmail,+917146356588,Mumbai,,Business,,T925509,2023-06-12,Loan Payment,398115.0351948698,GBP,Bill Payment,Main,Ms. Sharma,L1279,393904.89725970005,8.450980235847705,1.0,,4.4600323184532815,705589.9227217018,RuPay,1299.3475631495617,8238.530883947295,2433.813502947666,546820.1894184718,Debit,Check required
A3732,C53721,,Mle,22,,+916210067992,Mumbai,USA,Business,Inactive,T166849,2021-02-19,Transfer,887574.3155090096,GBP,Loan EMI,Downtown,Ms. Sharma,,9230778.385504935,4.0180832313354795,2.0,Stock,7.121497953481719,357388.45332379115,RuPay,458.76801068073235,1523.4979109261526,7443.8826521301435,419669.1942552486,Debit,
A4235,C59718,Fatima Noor,Male,77,fatima@gmail.com,+919326757804,mumbai,USA,Current,Active,T917491,2025-06-03,Loan Payment,714181.7310775347,USD,Investment,Main,Mr. Lee,,8958477.016791882,22.941836901668953,25.0,,28.700962229424334,2294.584031866264,Visa,4689.44535711027,9090.838367924085,8708.791375954588,1343750.690007388,Online,
A3635,C43842,John Doe,Mle,25,ravi@gmail,+919767647851,Delhi,,Savings,Banned,T986317,2020-10-28,Withdrawal,899919.5524003363,USD,Loan EMI,,Mrs. Patel,,6878948.609642798,3.8637622628046304,22.0,,6.002374845466548,848161.2974963529,RuPay,989.3648402281697,661.9682229661961,7268.295611363325,273554.19499047793,UPI,Check required
A1566,C84183,,Other,22,john@example.com,+918947595192,,India,Current,Banned,T735758,2024-04-20,Deposit,323963.16302512115,EUR,Salary,Main,,L2937,2506062.540506736,9.753596288851723,4.0,Stock,18.618905776567864,367696.37843448797,Amex,2157.0836310403324,5427.664439503654,9388.108936714852,281534.8840707213,Online,Good
A4460,C84038,Ravi Kumar,Mle,49,john@example.com,+916223306749,,USA,Business,Active,T428619,2023-06-28,Transfer,286938.1882952957,EUR,Loan EMI,Main,Ms. Sharma,,746175.6111806429,3.282383230728212,15.0,,5.297867401695584,833083.6032612266,Visa,2234.289835189393,7786.504917281257,3670.0394587191563,1176719.8475441805,Credit,
A5276,C15159,Fatima Noor,,49,fatima@gmail.com,+916014487991,Mumbai,,Current,Banned,T859018,2021-11-03,Deposit,878127.3854660029,EUR,Transfer,Main,Mr. Lee,L5319,3243924.976089444,4.0180832313354795,9.0,,2.4777929262852254,683006.6897170685,Amex,17.541747767180205,6164.607725442522,6300.23373260519,137418.02362474313,Online,
A8289,C79940,John Doe,,47,jane@,+917420460860,Bangalore,india,Loan,Inactive,T585202,2021-04-02,Deposit,674224.6974033393,USD,,,Mr. Rao,L5134,9522216.63618825,10.557724780792816,10.0,,24.90170536008687,,RuPay,1425.0051004302766,2533.2447186290096,3235.581310623503,385528.98203612387,Credt,Check required
A4364,C24596,Jane Smith,Male,19,jane@,+918858432688,Mumbai,USA,Savngs,Inactive,T721532,2024-02-26,Withdrawal,344571.4428047238,GBP,Loan EMI,Downtown,Mrs. Patel,,9266523.382259827,20.503976427816276,18.0,Mutual Fund,1.7157992661983155,185831.9263504979,Visa,2449.7741169767955,2466.6843908376377,199.544757896305,496656.62665484863,Debit,Delayed
A9380,C79054,Ravi Kumar,F,55,ravi@gmail,+919331425325,Delhi,UK,Savngs,Banned,T922192,2020-07-03,Loan Payment,861076.8301860715,EUR,,Downtown,Mr. Lee,,8336386.295783684,22.941836901668953,15.0,,18.1493375106587,927620.8317291954,Visa,4232.0204220981705,3976.5570010170736,539.0785914203223,233226.34697263598,Debet,Check required
A5539,C45849,,Male,42,jane@,+918102051524,Mumbai,,Savings,,T474478,2020-04-22,Loan Payment,648244.356530811,GBP,Investment,,Mrs. Patel,,2780568.718435047,3.298366103298354,11.0,,27.73788675980397,233557.6377250481,Visa,245.1474308729118,2666.584375987766,8959.306143317686,1404556.5245212147,Debit,Good
A2434,C14341,michael Brown,F,21,jane@,+919093953639,Delhi,USA,Business,Inactive,T953179,2021-01-07,Loan Payment,249942.47851140358,USD,Transfer,Downtown,,L3705,2469411.7010379173,10.557724780792816,1.0,Bond,25.60456430690326,119499.65610547055,Amex,4203.377457811351,6671.673963623534,3670.0394587191563,,Debit,
A5513,C14740,,F,87,,+917420811774,mumbai,india,Business,,T164680,2024-05-07,Transfer,680078.0517686324,GBP,Investment,,Ms. Sharma,,6741403.31617917,9.325444369906808,10.0,Stock,25.18760594487165,719197.6102049741,RuPay,396.5406616085815,7453.813910753722,3087.29381057926,1121950.062104227,Debet,Check required
A8415,C25407,Ravi Kumar,Other,86,fatima@gmail.com,+916489763817,Delhi,India,Savngs,Inactive,T701507,2022-11-11,Transfer,803065.2201234123,INR,Salary,Downtown,Mrs. Patel,,3951446.6903418307,3.282383230728212,21.0,FD,1.9518575612107396,929562.0776705791,MasterCard,4716.209318694826,9078.420872025323,629.3934889315256,1076491.737314693,UPI,
A8167,C24905,,Female,26,jane@,+919492286749,Bangalore,USA,Loan,Active,T226485,2022-03-07,Loan Payment,418189.7866336433,GBP,,Main,Mrs. Patel,L8041,9414841.692404369,16.773239445445128,25.0,FD,28.697297452498958,528548.4700212231,Amex,709.3681910017868,136.7500664025223,4295.786824809295,1404556.5245212147,Credit,Good
A8016,C97167,Li Wei,Male,48,john@example.com,+918983782967,mumbai,USA,Savings,,T112826,2024-01-21,Deposit,604528.5333602336,EUR,Investment,Main,,L3061,231178.13080837525,22.515332357998574,,FD,4.341341658573831,963928.6301848894,RuPay,3161.275454427855,5732.911736027003,4736.501707187361,962521.6138407837,Debit,
A7942,C78793,Li Wei,Female,47,john@example.com,+918105087032,,UK,Savings,,T773720,2024-01-28,Withdrawal,881866.6153406007,USD,,Suburban,Mrs. Patel,L9101,8688110.38026726,10.308601827532694,23.0,Mutual Fund,8.6431594708136,958547.5635495174,RuPay,3645.543842064238,3373.887659955068,6422.473024976013,137418.02362474313,UPI,Check required
A1546,C48992,,Mle,62,jane@,+919133352117,Bangalore,USA,Savngs,Inactive,T466215,2020-09-09,Loan Payment,772054.5827937576,EUR,Bill Payment,Suburban,Mr. Lee,L8355,5892936.2269775765,19.561196145138805,4.0,Bond,29.690778111413053,383772.65295385086,MasterCard,4699.484910056313,9721.974489102855,7305.9614616768395,285464.2073450211,Online,Delayed
A6892,C59570,Fatima Noor,F,37,ravi@gmail,+917999561486,Chennai,india,Business,Inactive,T829568,2025-05-01,Withdrawal,180081.6166490258,INR,Bill Payment,,,,9236700.36830866,9.220817574775747,20.0,Stock,26.491930860414975,794537.4919962189,RuPay,3620.866477722211,3699.187480556668,2433.813502947666,1491466.7198181844,UPI,Good
A7442,C96653,Ravi Kumar,Male,76,ravi@gmail,+917213570346,Delhi,UK,Savngs,,T891175,2024-02-05,Withdrawal,448216.0572816651,EUR,Bill Payment,Main,Ms. Sharma,,393904.89725970005,10.308601827532694,13.0,FD,25.602589260550506,582481.0006148855,MasterCard,3507.068871187304,9080.910781893583,2686.775221329316,556225.1772080854,Credit,Good
A6067,C24607,michael Brown,Other,51,jane@,+917354456623,mumbai,USA,Business,Active,T277564,2020-09-11,Withdrawal,919046.3732009683,INR,Investment,City Center,Ms. Sharma,,6294306.30934547,10.942139585988645,17.0,Stock,28.068108797414087,614035.5472237406,MasterCard,2946.673745489818,1236.2752560390068,306.2438723940053,155726.51978262648,Online,Check required
A7888,C23682,michael Brown,Mle,58,ravi@gmail,+919416548211,Bangalore,india,Current,Active,T697555,2022-07-25,Loan Payment,485332.18903848727,USD,Salary,,Mr. Lee,L2561,2001411.9372831,3.8637622628046304,6.0,Bond,1.9518575612107396,940782.9861783403,Visa,3568.8958458475345,3041.760770056594,6737.694211773179,1355741.7496886065,Debet,Delayed
A1439,C46156,,Mle,49,fatima@gmail.com,+919245143957,Delhi,india,Business,Active,T981139,2024-07-22,Deposit,180081.6166490258,EUR,Investment,Downtown,Mr. Lee,,152764.7927065964,21.157457461535355,4.0,Stock,7.527334037524053,978462.3897776668,RuPay,3255.402918284518,6500.8406061969545,7774.793464468438,863257.5536417122,Credit,Good
A1141,C61987,Fatima Noor,Female,79,ravi@gmail,+917856405306,,,Loan,,T535936,2022-12-09,Deposit,136336.94003546867,GBP,Bill Payment,City Center,,L5318,3951446.6903418307,18.59373855534905,7.0,Mutual Fund,12.38420434927495,927620.8317291954,,4716.209318694826,2666.584375987766,3087.29381057926,471602.6282380188,Online,Check required
A5831,C96224,John Doe,Female,61,john@example.com,+916718050273,,UK,Savings,,T871929,2021-08-10,Deposit,-5000.0,GBP,Transfer,Downtown,,,192988.90008509325,5.834725663246742,20.0,Mutual Fund,18.618905776567864,59165.65419318991,RuPay,4716.209318694826,9090.838367924085,3581.075551347086,487147.8942875628,Debet,Good
A9340,C26984,Jane Smith,Female,17,jane@,+919604277004,Delhi,UK,Savings,,T703936,2024-07-07,Loan Payment,648244.356530811,EUR,,Downtown,Mrs. Patel,,8838747.6981015,15.430601531849712,14.0,Mutual Fund,18.733944349373875,520344.5643578307,MasterCard,3069.3850999801493,9804.203788323202,6422.473024976013,1032454.4662749266,Credit,Delayed
A1974,C24160,,Male,15,jane@,+918665028191,Bangalore,India,Loan,,T766523,2022-01-28,Deposit,520568.4815881504,EUR,Bill Payment,City Center,Ms. Sharma,,9414841.692404369,8.450980235847705,24.0,,11.092594719114453,185831.9263504979,Amex,2449.7741169767955,9312.375579434192,2559.762490895352,863257.5536417122,Credt,
A7089,C14278,michael Brown,F,19,ravi@gmail,+918989035569,,India,Current,,T593661,2022-12-11,Withdrawal,418189.7866336433,GBP,Bill Payment,City Center,,L6130,749824.2801253947,18.72539272563176,4.0,FD,11.071408127155772,59165.65419318991,MasterCard,245.1474308729118,8238.530883947295,5960.392599351491,632764.5708768782,Cash,
A3925,C34668,Li Wei,Male,28,,+916067488297,Delhi,USA,Savngs,Active,T897044,2020-10-27,Loan Payment,408079.2892759526,USD,,City Center,Mr. Rao,,5456283.337253873,24.963795729110984,12.0,FD,27.73788675980397,582481.0006148855,Visa,4232.0204220981705,1901.3675599252522,3567.0077015753086,423995.95380464714,Credit,
A2349,C98041,Jane Smith,Male,41,ravi@gmail,+916259278802,Delhi,UK,Savngs,Banned,T188996,2021-10-25,Withdrawal,233129.88266606015,INR,,City Center,Mrs. Patel,,5967633.984611486,9.753596288851723,18.0,Stock,16.56749852763584,240961.32432809588,MasterCard,4453.877253915471,3032.7547689195444,6108.8375909991655,1075623.1381563656,Online,Good
A4242,C54140,Li Wei,Male,23,,+917344510787,,India,Business,,T821043,2021-06-06,Withdrawal,9638.000130142389,USD,Investment,City Center,Mrs. Patel,,2822643.879923371,13.710549648360352,28.0,Bond,8.53467438677107,185831.9263504979,RuPay,4709.845928579384,7093.104487787327,6300.23373260519,821766.1511107358,Online,Good
A5429,C76819,Ravi Kumar,Female,29,jane@,+918425178412,,USA,Current,Inactive,T665252,2021-03-27,Withdrawal,542887.0901966413,USD,,Suburban,Mr. Lee,L8689,2469411.7010379173,10.1115271897656,1.0,Stock,12.197552721879209,265967.72112593777,Amex,4830.538115783831,9820.885701999348,1925.1073861827483,962521.6138407837,Credt,Check required
A6385,C36054,Fatima Noor,Male,56,jane@,+918685703854,Mumbai,India,Current,Active,T997521,2022-10-18,Loan Payment,529691.56258243,GBP,Transfer,Downtown,Mr. Rao,,4193357.4342229436,22.419931174038094,4.0,Mutual Fund,8.468700247214972,283504.3753089264,MasterCard,989.3648402281697,7334.461201125781,7837.369222461549,927782.0849247195,Cash,Good
A1985,C86781,Fatima Noor,Female,65,,+918426346930,,India,Business,Inactive,T112890,2023-07-30,Deposit,640286.889860781,INR,,City Center,Ms. Sharma,L4346,7635757.141894671,6.312770870275301,25.0,FD,24.90170536008687,245736.1222883877,RuPay,2975.564044863332,2797.2362916675797,3500.614658086789,1101938.8580301055,Credit,Good
A2776,C59167,michael Brown,Other,77,ravi@gmail,+918516950309,Delhi,,Business,Inactive,T569306,2025-06-24,Transfer,418421.2021249502,INR,Investment,Suburban,Ms. Sharma,,3866450.17977193,10.396971405826182,28.0,FD,15.60872856542395,528548.4700212231,RuPay,2234.289835189393,6503.932919261056,6048.856082288205,682280.4768859139,Debet,
A1154,C11058,Ravi Kumar,F,66,jane@,+917044147902,Bangalore,,Savngs,Active,T139013,2022-02-27,Loan Payment,848432.884657868,GBP,Investment,Suburban,Mrs. Patel,,2103689.034563995,20.94846176590926,25.0,FD,29.690778111413053,59165.65419318991,MasterCard,573.7718170135986,3804.3458749300107,4774.841780014491,233226.34697263598,Online,
A7126,C46169,Li Wei,F,18,fatima@gmail.com,+917146447359,Delhi,UK,Business,,T165381,2023-03-31,Transfer,408079.2892759526,INR,Salary,,,,1908953.2718724494,10.111532472013005,4.0,,22.027845615815824,846265.9389361006,,4942.174236370542,3804.3458749300107,4160.042615948969,,Credt,
A6347,C81402,John Doe,Female,37,john@example.com,+918279418202,,India,Loan,Active,T731672,2022-07-09,Withdrawal,958331.8537127386,INR,Bill Payment,Downtown,Mr. Rao,L3161,5650068.871485042,10.1115271897656,5.0,Bond,2.7315990704889037,496073.4422592787,Visa,458.76801068073235,9820.885701999348,4091.275067746748,154711.59349195365,Online,Good
A1194,C51877,Jane Smith,Female,29,john@example.com,+919703294281,Bangalore,,Savngs,Banned,T241941,2023-05-06,Withdrawal,541381.2491629971,USD,Investment,,Mrs. Patel,,2469411.7010379173,7.824220450243207,15.0,Stock,15.3593457561552,683006.6897170685,RuPay,3645.543842064238,7635.656873920876,539.0785914203223,285464.2073450211,UPI,Delayed
A2569,C75111,Jane Smith,,57,fatima@gmail.com,+916745207640,mumbai,UK,Current,Banned,T740162,2023-02-03,Loan Payment,418189.7866336433,GBP,Transfer,Downtown,Mr. Lee,L6016,4822751.522135538,24.350715994015417,1.0,FD,17.312107528448674,944551.2655858326,RuPay,4699.484910056313,9721.974489102855,6257.086251855517,642196.3947537284,Credt,Good
A4226,C83581,John Doe,Other,43,fatima@gmail.com,+917599009093,Delhi,USA,Savings,Active,T402179,2024-11-12,Deposit,277097.7463247374,USD,Investment,Main,Mr. Lee,,8839121.880924009,7.824220450243207,4.0,FD,8.468700247214972,781184.6775994262,Amex,2449.7741169767955,8611.421191476393,1918.3400395881322,794294.6546812897,Online,Delayed
A1861,C99679,,F,50,jane@,+917041882818,Chennai,India,Current,Inactive,T701142,2024-05-31,Transfer,768444.2290101304,EUR,Bill Payment,Main,Mr. Rao,L1297,5096499.7008044915,22.515332357998574,14.0,,24.56805388795454,687485.6827664252,Amex,2542.1620129741846,8238.530883947295,8091.09609822026,1108318.6097027273,Credit,
A6790,C84510,Jane Smith,,27,fatima@gmail.com,+918882343213,Mumbai,UK,Savings,Banned,T498684,2022-10-19,Withdrawal,180081.6166490258,INR,Salary,,Mr. Rao,L7752,746175.6111806429,16.773239445445128,,FD,4.4600323184532815,283504.3753089264,RuPay,3507.068871187304,5783.29033827972,4785.406565298379,335981.28432171664,UPI,Good
A7768,C62012,,Mle,46,john@example.com,+917068897181,Mumbai,india,Loan,Inactive,T953320,2020-01-15,Transfer,418189.7866336433,INR,,,Mr. Rao,L6423,3911838.0321487635,15.430601531849712,18.0,,18.911065511586234,283504.3753089264,RuPay,4203.377457811351,7093.104487787327,5528.661170875194,1070327.768918043,Online,Delayed
A7236,C37648,Ravi Kumar,Mle,85,,+916564273435,Bangalore,UK,Current,,T965701,2023-03-05,Transfer,897429.3081731659,USD,Loan EMI,Main,,,6741403.31617917,,2.0,Bond,16.5001316400108,60691.2405053503,,12.601500376478448,8951.240226434471,7841.466269978789,790295.1608218771,Cash,Delayed
A2937,C41232,Li Wei,Other,73,john@example.com,+917630936700,Bangalore,india,Savings,Inactive,T461138,2024-09-04,Withdrawal,714181.7310775347,INR,Salary,City Center,Ms. Sharma,L4320,2137266.0808471045,23.07970990066247,18.0,FD,17.486754322301408,614035.5472237406,RuPay,2621.31738848084,4244.773749197129,4091.275067746748,932271.8034387637,Cash,
A4217,C12432,Jane Smith,F,42,fatima@gmail.com,+917502280646,Chennai,,Business,Banned,T892207,2022-08-02,Withdrawal,950384.713506945,GBP,Salary,Main,Mr. Lee,,6741403.31617917,23.014515809890234,14.0,Stock,23.218371357162123,315257.08903639857,Amex,2157.0836310403324,7635.656873920876,1122.6566274614636,1030645.689332991,Credt,
A6606,C63278,Li Wei,F,80,john@example.com,+916243364722,Bangalore,UK,Business,Inactive,T176061,2021-04-03,Transfer,513125.91064621304,GBP,,Suburban,,,2916159.0052255685,3.7249918525220345,2.0,,17.486754322301408,420645.53326808166,,3703.761985142865,661.9682229661961,8511.776343041716,600493.8118287886,UPI,
A4669,C51385,Fatima Noor,Male,56,,+917790942628,Mumbai,UK,Savings,Banned,T784814,2025-02-27,Loan Payment,154769.3797000427,EUR,Investment,Main,Ms. Sharma,,3187584.678837018,10.308601827532694,7.0,Mutual Fund,7.121497953481719,745759.2799318061,,4248.3305440265485,3373.887659955068,3500.614658086789,567445.6065976208,Cash,
A7025,C22470,Li Wei,,59,john@example.com,+918992477811,mumbai,india,Savngs,Active,T826415,2024-05-29,Loan Payment,418189.7866336433,USD,Bill Payment,,Mr. Lee,,4190722.7352097784,4.120330367787421,14.0,FD,24.90170536008687,420645.53326808166,RuPay,3356.042807669017,5732.911736027003,7558.218157997074,1176719.8475441805,Online,
A5251,C91177,Fatima Noor,Male,76,jane@,+917124453595,Delhi,UK,Loan,Inactive,T734199,2022-08-27,Withdrawal,15097.000527098968,EUR,Bill Payment,Suburban,,,9522216.63618825,24.963795729110984,,Bond,14.652586349311843,59165.65419318991,RuPay,1012.800339672213,7085.381074108912,8174.847881157075,339129.75950615224,Credt,
A3197,C22287,,Mle,71,,+919621039686,,UK,Savngs,Active,T545407,2022-11-26,Transfer,485332.18903848727,USD,Bill Payment,Main,Mr. Rao,,5096499.7008044915,9.868152208990608,5.0,,18.220024344711234,374134.1220984742,,1040.3584909565755,1750.7598213559017,8302.352861025298,567445.6065976208,Online,Delayed
A7093,C86044,Li Wei,Mle,20,ravi@gmail,+916933060676,mumbai,india,Current,,T790746,2020-09-23,Withdrawal,604528.5333602336,EUR,Salary,Downtown,,,5722674.505666851,5.834725663246742,21.0,Bond,23.09957120662433,185831.9263504979,MasterCard,742.0717984129277,4124.3660134721185,3287.3838725303385,642196.3947537284,Debet,Delayed
A9894,C40612,John Doe,Other,42,fatima@gmail.com,+917877357907,Mumbai,india,Savings,,T106562,2021-08-17,Deposit,502597.35196135094,GBP,Bill Payment,City Center,Ms. Sharma,,6294306.30934547,22.941836901668953,16.0,Mutual Fund,,833083.6032612266,MasterCard,2349.680669221361,4856.121788426299,3068.609815279688,1377486.3986446962,Online,Check required
